,SEASON_ID,POSITION,PERCENT_OF_TIME,DEF_PLAYER_ID,DEF_PLAYER_NAME,GP,MATCHUP_MIN,PARTIAL_POSS,PLAYER_PTS,TEAM_PTS,MATCHUP_AST,MATCHUP_TOV,MATCHUP_BLK,MATCHUP_FGM,MATCHUP_FGA,MATCHUP_FG_PCT,MATCHUP_FG3M,MATCHUP_FG3A,MATCHUP_FG3_PCT,MATCHUP_FTM,MATCHUP_FTA,SFL
196,22019,G,0.5581981557209825,201587,Nicolas Batum,21,102:36,523.7,111,553,32,15,2,43,103,0.417,18,44,0.409,7,11,4
197,22019,F,0.36222764242385774,201587,Nicolas Batum,21,66:35,327.2,76,358,14,12,3,29,64,0.453,8,20,0.4,10,11,4
198,22019,TOTAL,1.0,201587,Nicolas Batum,21,183:49,925.7,210,1036,51,29,5,83,185,0.449,26,65,0.4,18,24,9
199,22019,TOTAL,1.0,201588,George Hill,58,487:07,2624.8,562,2808,142,75,4,204,492,0.415,83,229,0.362,71,77,31
200,22019,C,0.044068538895275636,201588,George Hill,47,21:28,120.8,25,195,2,3,1,10,24,0.417,1,3,0.333,4,4,2
201,22019,F,0.1741220506925056,201588,George Hill,58,84:49,491.7,121,649,20,15,0,49,110,0.445,17,42,0.405,6,6,3
202,22019,G,0.7818094104122187,201588,George Hill,58,380:50,2012.3,416,1964,120,57,3,145,358,0.405,65,184,0.353,61,67,26
203,22019,TOTAL,1.0,201599,DeAndre Jordan,56,489:27,2584.8,760,2603,143,80,37,314,750,0.419,64,184,0.348,68,90,42
204,22019,F,0.41746376046664463,201599,DeAndre Jordan,56,204:20,1084.4,281,1078,48,26,8,115,263,0.437,30,81,0.37,21,27,13
205,22019,C,0.3930793302709495,201599,DeAndre Jordan,49,192:24,973.8,171,859,37,20,5,72,158,0.456,10,30,0.333,17,26,15
206,22019,G,0.18945690926240588,201599,DeAndre Jordan,56,92:44,526.6,308,666,58,34,24,127,329,0.386,24,73,0.329,30,37,14
207,22019,F,0.28669305724725946,201601,Luc Mbah a Moute,3,3:08,16.2,6,21,0,1,0,3,4,0.75,0,0,0.0,0,0,0
208,22019,C,0.24314859926918392,201601,Luc Mbah a Moute,1,2:40,13.1,4,14,1,1,0,2,3,0.667,0,1,0.0,0,0,0
209,22019,G,0.4701583434835566,201601,Luc Mbah a Moute,3,5:09,31.7,6,28,2,0,0,2,5,0.4,2,4,0.5,0,0,0
210,22019,TOTAL,1.0,201601,Luc Mbah a Moute,3,10:57,61.0,16,63,3,2,0,7,12,0.583,2,5,0.4,0,0,0
211,22019,C,0.046725068705753756,201609,Goran Dragic,52,30:12,166.5,65,219,4,4,0,29,40,0.725,0,1,0.0,7,8,3
212,22019,F,0.24927427130651789,201609,Goran Dragic,58,161:09,823.8,169,910,23,19,2,69,144,0.479,16,56,0.286,15,19,6
213,22019,G,0.7040006599877283,201609,Goran Dragic,58,455:07,2308.5,404,2497,144,62,8,143,349,0.41,47,144,0.326,71,81,28
214,22019,TOTAL,1.0,201609,Goran Dragic,58,646:29,3298.8,638,3626,171,85,10,241,533,0.452,63,201,0.313,93,108,37
215,22019,C,0.21206078040343787,201933,Blake Griffin,17,40:03,200.1,24,214,4,5,0,9,22,0.409,0,3,0.0,6,8,4
216,22019,F,0.5448881986481479,201933,Blake Griffin,17,102:55,517.1,130,541,16,10,2,51,96,0.531,22,42,0.524,6,9,5
217,22019,G,0.2430510209484143,201933,Blake Griffin,17,45:54,244.4,66,304,18,9,1,27,60,0.45,9,28,0.321,3,7,3
218,22019,TOTAL,1.0,201933,Blake Griffin,17,188:53,961.6,220,1059,38,24,3,87,178,0.489,31,73,0.425,15,24,12
219,22019,G,0.426571089419276,201935,James Harden,68,431:50,2259.6,593,2374,109,81,22,235,526,0.447,84,234,0.359,39,45,19
220,22019,C,0.09109363398238714,201935,James Harden,60,92:13,473.7,148,643,16,20,10,66,117,0.564,3,8,0.375,13,18,8
221,22019,F,0.48233527659833686,201935,James Harden,68,488:17,2476.8,535,2483,95,74,13,216,491,0.44,51,161,0.317,52,70,32
222,22019,TOTAL,1.0,201935,James Harden,68,1012:20,5210.1,1276,5500,220,175,45,517,1134,0.456,138,403,0.342,104,133,59
223,22019,C,0.05686859292990839,201937,Ricky Rubio,55,44:20,247.3,100,369,5,14,1,46,65,0.708,2,4,0.5,6,10,4
224,22019,TOTAL,1.0,201937,Ricky Rubio,64,779:35,4126.7,853,4525,204,155,6,346,677,0.511,91,251,0.363,70,90,38
225,22019,F,0.2033265988946969,201937,Ricky Rubio,64,158:31,865.8,206,1091,32,36,2,83,156,0.532,19,53,0.358,21,31,10
226,22019,G,0.7398048081753947,201937,Ricky Rubio,64,576:44,3013.6,547,3065,167,105,3,217,456,0.476,70,194,0.361,43,49,24
227,22019,G,0.7788276982134947,201939,Stephen Curry,5,43:58,229.1,33,266,12,0,0,12,22,0.545,6,11,0.545,3,5,2
228,22019,F,0.16695703528716965,201939,Stephen Curry,5,9:25,58.2,10,78,1,1,0,4,9,0.444,1,3,0.333,1,2,0
229,22019,C,0.0542152664993356,201939,Stephen Curry,4,3:04,19.9,12,26,1,0,1,6,11,0.545,0,1,0.0,0,0,0
230,22019,TOTAL,1.0,201939,Stephen Curry,5,56:27,307.2,55,370,14,1,1,22,42,0.524,7,15,0.467,4,7,2
231,22019,G,0.37115487785527,201942,DeMar DeRozan,67,327:28,1808.8,312,2109,93,28,7,118,236,0.5,40,95,0.421,36,50,22
232,22019,F,0.5795036382732748,201942,DeMar DeRozan,67,511:17,2658.4,437,2819,104,43,6,170,348,0.489,48,116,0.414,49,67,29
233,22019,C,0.04934148387145523,201942,DeMar DeRozan,57,43:32,224.6,68,336,12,12,1,28,47,0.596,0,6,0.0,12,15,6
234,22019,TOTAL,1.0,201942,DeMar DeRozan,67,882:17,4691.8,817,5264,209,83,14,316,631,0.501,88,217,0.406,97,132,57
235,22019,G,0.3357232645840123,201949,James Johnson,32,84:08,444.6,183,573,49,19,9,69,145,0.476,31,75,0.413,14,16,7
236,22019,TOTAL,1.0,201949,James Johnson,32,250:35,1310.8,369,1538,96,46,24,139,301,0.462,47,130,0.362,44,55,27
237,22019,F,0.524020139272246,201949,James Johnson,32,131:19,690.7,132,761,41,22,12,49,123,0.398,14,52,0.269,20,26,11
238,22019,C,0.14025659614374172,201949,James Johnson,23,35:09,175.5,54,204,6,5,3,21,33,0.636,2,3,0.667,10,13,9
239,22019,TOTAL,1.0,201950,Jrue Holiday,61,866:59,4492.2,1018,4816,255,149,45,410,914,0.449,107,335,0.319,91,127,49
240,22019,F,0.3301056727240571,201950,Jrue Holiday,61,286:12,1515.4,418,1788,86,51,21,173,353,0.49,40,117,0.342,32,46,23
241,22019,G,0.6155681278607281,201950,Jrue Holiday,61,533:41,2726.1,540,2642,163,92,21,209,507,0.412,67,216,0.31,55,71,22
242,22019,C,0.0543261994152148,201950,Jrue Holiday,53,47:06,250.7,60,386,6,6,3,28,54,0.519,0,2,0.0,4,10,4
243,22019,F,0.19201684529410415,201952,Jeff Teague,59,111:33,591.8,164,804,29,18,3,64,112,0.571,17,40,0.425,19,22,9
244,22019,G,0.7547707295802446,201952,Jeff Teague,59,438:30,2296.9,415,2454,128,56,11,151,329,0.459,49,133,0.368,64,79,33
245,22019,C,0.053212425125651205,201952,Jeff Teague,55,30:55,171.1,54,229,2,5,1,24,43,0.558,3,9,0.333,3,5,2
246,22019,TOTAL,1.0,201952,Jeff Teague,59,580:58,3059.8,633,3487,159,79,15,239,484,0.494,69,182,0.379,86,106,44
247,22019,C,0.47349016709775427,201959,Taj Gibson,54,192:13,947.9,134,997,33,18,10,50,111,0.45,5,24,0.208,29,34,18
248,22019,G,0.14694338383216324,201959,Taj Gibson,62,59:39,322.5,194,547,54,28,8,74,176,0.42,22,64,0.344,24,26,10
249,22019,F,0.3795664490700825,201959,Taj Gibson,62,154:05,791.4,214,910,41,25,6,82,169,0.485,25,66,0.379,25,31,13
250,22019,TOTAL,1.0,201959,Taj Gibson,62,405:57,2061.8,542,2454,128,71,24,206,456,0.452,52,154,0.338,78,91,41
251,22019,G,0.4093548914821682,201960,DeMarre Carroll,24,50:03,264.4,74,294,16,10,3,29,68,0.426,9,27,0.333,7,8,4
252,22019,C,0.06665121605409532,201960,DeMarre Carroll,17,8:09,43.7,4,65,3,3,0,1,5,0.2,0,0,0.0,2,2,1
253,22019,F,0.5239938924637365,201960,DeMarre Carroll,24,64:04,309.9,54,307,11,8,0,20,50,0.4,5,17,0.294,9,14,7
254,22019,TOTAL,1.0,201960,DeMarre Carroll,24,122:15,618.0,132,666,30,21,3,50,123,0.407,14,44,0.318,18,24,12
255,22019,G,0.767940815632714,201961,Wayne Ellington,34,173:11,843.0,138,863,32,13,2,49,122,0.402,21,57,0.368,19,24,10
256,22019,F,0.1988381889938362,201961,Wayne Ellington,34,44:50,232.9,52,295,9,3,0,20,41,0.488,5,16,0.313,7,11,3
257,22019,TOTAL,1.0,201961,Wayne Ellington,34,225:31,1114.4,205,1211,42,17,3,75,172,0.436,27,74,0.365,28,37,14
258,22019,C,0.03322099537344981,201961,Wayne Ellington,29,7:30,38.5,15,53,1,1,1,6,9,0.667,1,1,1.0,2,2,1
259,22019,TOTAL,1.0,201976,Patrick Beverley,51,540:52,2776.6,570,2891,113,110,18,205,479,0.428,68,196,0.347,92,117,43
260,22019,C,0.058258709840440286,201976,Patrick Beverley,48,31:31,177.4,37,258,9,7,0,11,33,0.333,1,4,0.25,14,18,6
261,22019,G,0.6433079212863385,201976,Patrick Beverley,51,347:57,1773.0,303,1642,71,73,10,105,264,0.398,38,122,0.311,55,70,26
262,22019,F,0.2984333688732212,201976,Patrick Beverley,51,161:25,826.2,230,991,33,30,8,89,182,0.489,29,70,0.414,23,29,11
263,22019,F,0.3534303063828717,201980,Danny Green,68,234:16,1253.7,386,1374,47,62,5,156,312,0.5,46,118,0.39,28,32,16
264,22019,G,0.5928187978526798,201980,Danny Green,68,392:57,2065.8,507,2118,107,66,16,199,426,0.467,65,164,0.396,44,51,23
265,22019,TOTAL,1.0,201980,Danny Green,68,662:51,3505.2,942,3781,159,135,22,376,782,0.481,112,289,0.388,78,92,42
266,22019,C,0.053750895764448525,201980,Danny Green,58,35:38,185.7,49,289,5,7,1,21,44,0.477,1,7,0.143,6,9,3
267,22019,TOTAL,1.0,201988,Patty Mills,65,583:42,3038.2,514,3336,144,61,4,193,466,0.414,73,207,0.353,55,66,21
268,22019,F,0.19293862341704382,201988,Patty Mills,65,112:37,601.5,130,753,30,17,0,50,110,0.455,15,44,0.341,15,20,8
269,22019,C,0.033359507730965264,201988,Patty Mills,56,19:28,110.3,31,131,2,2,1,10,24,0.417,0,2,0.0,11,14,5
270,22019,G,0.7737018688519909,201988,Patty Mills,65,451:36,2326.4,353,2452,112,42,3,133,332,0.401,58,161,0.36,29,32,8
271,22019,G,0.7345252869996898,202066,Garrett Temple,62,505:02,2599.1,513,2659,166,67,13,198,465,0.426,68,189,0.36,49,59,23
272,22019,C,0.054769915451442754,202066,Garrett Temple,56,37:40,211.1,73,311,4,5,2,31,53,0.585,1,8,0.125,10,11,6
273,22019,F,0.2107047975488675,202066,Garrett Temple,62,144:53,790.4,167,866,23,13,4,65,147,0.442,14,50,0.28,23,32,14
274,22019,TOTAL,1.0,202066,Garrett Temple,62,687:34,3600.6,753,3836,193,85,19,294,665,0.442,83,247,0.336,82,102,43
275,22019,TOTAL,1.0,202083,Wesley Matthews,66,668:39,3516.5,564,3468,155,94,8,217,546,0.397,81,234,0.346,49,65,29
276,22019,C,0.04914342972085754,202083,Wesley Matthews,56,32:52,182.8,23,218,5,3,1,11,29,0.379,1,2,0.5,0,0,0
277,22019,F,0.3880301999287126,202083,Wesley Matthews,66,259:28,1337.7,219,1341,56,34,2,86,203,0.424,29,74,0.392,18,30,11
278,22019,G,0.5628263703504298,202083,Wesley Matthews,66,376:20,1996.0,322,1909,94,57,5,120,314,0.382,51,158,0.323,31,35,18
279,22019,TOTAL,1.0,202323,Evan Turner,19,98:14,539.3,107,548,17,12,8,42,113,0.372,9,41,0.22,14,19,9
280,22019,C,0.061908316650266366,202323,Evan Turner,18,6:05,35.7,10,71,0,2,0,5,12,0.417,0,1,0.0,0,0,0
281,22019,G,0.5454344949272166,202323,Evan Turner,19,53:35,302.3,59,309,11,8,4,22,61,0.361,7,28,0.25,8,8,4
282,22019,F,0.39265718842251707,202323,Evan Turner,19,38:34,201.3,38,168,6,2,4,15,40,0.375,2,12,0.167,6,11,5
283,22019,G,0.12751561241776124,202324,Derrick Favors,51,63:36,394.9,276,604,57,19,10,113,260,0.435,29,67,0.433,21,24,11
284,22019,C,0.4820787153210528,202324,Derrick Favors,44,240:28,1186.4,205,1169,36,34,12,85,180,0.472,8,33,0.242,27,35,19
285,22019,F,0.390405672261186,202324,Derrick Favors,51,194:44,1050.7,283,1092,53,37,9,113,262,0.431,23,75,0.307,34,46,21
286,22019,TOTAL,1.0,202324,Derrick Favors,51,498:48,2632.0,764,2865,146,90,31,311,702,0.443,60,175,0.343,82,105,51
287,22019,F,0.7961292621545177,202329,Al-Farouq Aminu,18,119:09,585.3,115,561,14,21,2,46,101,0.455,14,38,0.368,9,14,8
288,22019,C,0.04880737622770094,202329,Al-Farouq Aminu,17,7:18,41.0,14,48,0,2,0,7,10,0.7,0,1,0.0,0,0,0
289,22019,G,0.15506336161778134,202329,Al-Farouq Aminu,18,23:13,139.1,52,185,12,8,2,18,44,0.409,11,25,0.44,5,6,3
290,22019,TOTAL,1.0,202329,Al-Farouq Aminu,18,149:40,765.4,181,794,26,31,4,71,155,0.458,25,64,0.391,14,20,11
291,22019,TOTAL,1.0,202330,Gordon Hayward,52,694:36,3581.8,516,3828,99,60,18,205,449,0.457,59,164,0.36,47,61,28
292,22019,G,0.5187768587902477,202330,Gordon Hayward,52,360:21,1844.7,267,1911,53,35,10,102,232,0.44,34,101,0.337,29,37,18
293,22019,C,0.06687493851421551,202330,Gordon Hayward,46,46:27,250.7,59,367,6,5,2,24,49,0.49,1,7,0.143,10,12,2
294,22019,F,0.4143482026955368,202330,Gordon Hayward,51,287:49,1486.4,190,1550,40,20,6,79,168,0.47,24,56,0.429,8,12,8
295,22019,TOTAL,1.0,202331,Paul George,48,574:42,2950.5,583,3112,150,83,15,225,505,0.446,68,189,0.36,65,87,41
296,22019,G,0.5510118263915875,202331,Paul George,48,316:40,1615.3,267,1631,99,45,9,102,263,0.388,37,118,0.314,26,34,13
297,22019,F,0.37197742603430173,202331,Paul George,48,213:47,1096.0,237,1118,43,31,4,86,186,0.462,29,66,0.439,36,49,25
298,22019,C,0.0770107475741107,202331,Paul George,45,44:16,239.2,79,363,8,7,2,37,56,0.661,2,5,0.4,3,4,3
299,22019,F,0.4675163152084294,202334,Ed Davis,28,55:46,292.0,103,319,22,14,7,36,73,0.493,8,15,0.533,23,26,14
300,22019,TOTAL,1.0,202334,Ed Davis,28,119:16,609.0,239,727,63,31,7,87,181,0.481,20,42,0.476,45,53,28
301,22019,G,0.16414427255830852,202334,Ed Davis,28,19:35,109.4,97,199,28,9,0,36,82,0.439,11,21,0.524,14,15,8
302,22019,C,0.36833941223326205,202334,Ed Davis,22,43:56,207.6,39,209,13,8,0,15,26,0.577,1,6,0.167,8,12,6
303,22019,C,0.12091478188416124,202335,Patrick Patterson,46,36:46,199.8,31,223,5,9,0,14,25,0.56,2,4,0.5,1,4,2
304,22019,TOTAL,1.0,202335,Patrick Patterson,58,304:03,1642.1,321,1719,74,42,3,129,301,0.429,40,122,0.328,23,38,17
305,22019,G,0.2390832447129247,202335,Patrick Patterson,58,72:42,417.9,126,504,28,17,3,52,119,0.437,20,53,0.377,2,5,3
306,22019,F,0.6400019734029141,202335,Patrick Patterson,57,194:35,1024.4,164,992,41,16,0,63,157,0.401,18,65,0.277,20,29,12
307,22019,G,0.8033778518657342,202339,Eric Bledsoe,60,542:59,2794.4,496,2721,168,71,16,192,488,0.393,73,217,0.336,39,46,21
308,22019,C,0.055769818802339687,202339,Eric Bledsoe,51,37:42,199.0,62,275,4,0,0,25,47,0.532,2,6,0.333,10,15,5
309,22019,F,0.1408523293319261,202339,Eric Bledsoe,60,95:12,557.7,136,594,14,16,1,58,123,0.472,12,41,0.293,8,9,6
310,22019,TOTAL,1.0,202339,Eric Bledsoe,60,675:52,3551.1,694,3590,186,87,17,275,658,0.418,87,264,0.33,57,70,32
311,22019,TOTAL,1.0,202340,Avery Bradley,49,465:32,2476.5,444,2637,155,75,4,166,395,0.42,33,153,0.216,79,104,37
312,22019,F,0.2178687145337701,202340,Avery Bradley,49,101:25,567.7,131,663,31,19,1,53,143,0.371,8,49,0.163,17,24,9
313,22019,G,0.7344610923151281,202340,Avery Bradley,49,341:55,1786.1,279,1787,119,52,3,97,227,0.427,25,102,0.245,60,74,26
314,22019,C,0.047670193151101804,202340,Avery Bradley,42,22:12,122.7,34,187,5,4,0,16,25,0.64,0,2,0.0,2,6,2
315,22019,TOTAL,1.0,202355,Hassan Whiteside,66,750:54,4058.9,1335,4521,248,121,108,556,1197,0.464,102,234,0.436,121,163,82
316,22019,C,0.4463002339404539,202355,Hassan Whiteside,57,335:08,1745.1,335,1686,56,42,18,148,301,0.492,19,49,0.388,20,35,19
317,22019,G,0.14448819421940684,202355,Hassan Whiteside,66,108:30,653.4,444,1024,101,39,38,187,445,0.42,30,73,0.411,40,52,23
318,22019,F,0.40921157184013923,202355,Hassan Whiteside,66,307:17,1660.4,556,1811,91,40,52,221,451,0.49,53,112,0.473,61,76,40
319,22019,G,0.19280308337707586,202357,Nemanja Bjelica,72,153:39,851.6,421,1098,66,38,12,162,347,0.467,55,143,0.385,42,56,22
320,22019,C,0.1482275391748244,202357,Nemanja Bjelica,61,118:08,584.4,213,836,19,24,6,90,150,0.6,2,10,0.2,31,43,20
321,22019,TOTAL,1.0,202357,Nemanja Bjelica,72,796:58,4029.5,1234,4582,178,121,30,488,995,0.49,132,360,0.367,126,166,76
322,22019,F,0.6589693774480998,202357,Nemanja Bjelica,72,525:10,2593.5,600,2648,93,59,12,236,498,0.474,75,207,0.362,53,67,34
323,22019,C,0.04835880962930143,202397,Ish Smith,56,34:56,187.2,73,279,5,4,0,34,52,0.654,2,6,0.333,3,5,3
324,22019,F,0.1567576798109585,202397,Ish Smith,68,113:13,633.1,189,858,37,19,7,80,151,0.53,13,45,0.289,16,23,12
325,22019,G,0.79488351055974,202397,Ish Smith,68,574:06,2962.7,564,3260,198,78,16,213,475,0.448,71,191,0.372,67,80,36
326,22019,TOTAL,1.0,202397,Ish Smith,68,722:14,3783.0,826,4397,240,101,23,327,678,0.482,86,242,0.355,86,108,51
327,22019,F,0.5996505845988442,202498,Lance Thomas,7,22:19,113.4,21,174,7,0,0,6,11,0.545,5,7,0.714,4,6,3
328,22019,C,0.16126864668727323,202498,Lance Thomas,6,6:00,36.4,9,50,1,0,0,3,3,1.0,1,1,1.0,2,2,1
329,22019,TOTAL,1.0,202498,Lance Thomas,7,37:12,201.5,44,273,12,1,0,15,26,0.577,7,12,0.583,7,9,5
330,22019,G,0.23908076871388254,202498,Lance Thomas,7,8:54,51.7,14,49,4,1,0,6,12,0.5,1,4,0.25,1,1,1
331,22019,G,0.6894365573998458,202681,Kyrie Irving,20,181:47,961.8,160,1047,55,10,6,62,145,0.428,18,58,0.31,18,24,10
332,22019,C,0.062330126543873175,202681,Kyrie Irving,19,16:26,86.3,27,101,3,3,0,11,14,0.786,1,2,0.5,4,4,1
333,22019,TOTAL,1.0,202681,Kyrie Irving,20,263:41,1395.2,250,1574,74,30,10,100,210,0.476,22,72,0.306,28,34,14
334,22019,F,0.24823331605628104,202681,Kyrie Irving,20,65:27,347.1,63,426,16,17,4,27,51,0.529,3,12,0.25,6,6,3
335,22019,G,0.16489029842986377,202683,Enes Freedom,58,63:26,375.3,256,582,82,31,9,108,245,0.441,13,48,0.271,27,30,15
336,22019,F,0.3819928252053655,202683,Enes Freedom,56,146:57,751.3,188,678,30,23,17,76,179,0.425,12,34,0.353,24,31,16
337,22019,C,0.4531168763647707,202683,Enes Freedom,52,174:18,861.1,157,833,34,20,7,67,147,0.456,9,30,0.3,14,28,14
338,22019,TOTAL,1.0,202683,Enes Freedom,58,384:41,1987.7,601,2093,146,74,33,251,571,0.44,34,112,0.304,65,89,45
339,22019,TOTAL,1.0,202684,Tristan Thompson,57,638:28,3492.0,899,4050,213,95,26,368,842,0.437,85,249,0.341,78,99,51
340,22019,C,0.3749654117438224,202684,Tristan Thompson,48,239:24,1248.3,200,1314,61,30,11,84,179,0.469,7,32,0.219,25,34,17
341,22019,F,0.4678394478409097,202684,Tristan Thompson,57,298:42,1646.2,410,1840,70,39,8,167,367,0.455,45,119,0.378,31,37,20
342,22019,G,0.15719514041526791,202684,Tristan Thompson,57,100:22,597.5,289,896,82,26,7,117,296,0.395,33,98,0.337,22,28,14
343,22019,G,0.13809288422348548,202685,Jonas Valanciunas,70,98:43,607.3,388,865,94,25,18,171,423,0.404,27,68,0.397,19,21,12
344,22019,C,0.5062115566664646,202685,Jonas Valanciunas,66,361:50,1869.8,342,1774,86,39,9,146,291,0.502,16,56,0.286,34,49,23
345,22019,F,0.35569555911004996,202685,Jonas Valanciunas,70,254:15,1402.3,462,1539,89,37,22,187,390,0.479,40,92,0.435,48,61,30
346,22019,TOTAL,1.0,202685,Jonas Valanciunas,70,714:48,3879.4,1192,4178,269,101,49,504,1104,0.457,83,216,0.384,101,131,65
347,22019,G,0.16260879375253312,202687,Bismack Biyombo,52,64:52,358.6,195,536,73,19,8,82,178,0.461,18,52,0.346,13,18,10
348,22019,TOTAL,1.0,202687,Bismack Biyombo,52,398:53,2012.0,577,2210,154,71,28,240,500,0.48,41,113,0.363,56,85,41
349,22019,F,0.4405107613369044,202687,Bismack Biyombo,52,175:43,874.2,235,939,50,22,16,96,215,0.447,17,51,0.333,26,35,17
350,22019,C,0.39688044491056246,202687,Bismack Biyombo,45,158:19,779.2,147,735,31,30,4,62,107,0.579,6,10,0.6,17,32,14
351,22019,C,0.05873925501432665,202688,Brandon Knight,26,10:15,58.5,24,87,2,3,0,11,16,0.688,0,0,0.0,2,2,1
352,22019,F,0.19099331423113658,202688,Brandon Knight,26,33:20,186.6,73,262,10,6,0,25,37,0.676,9,13,0.692,14,16,6
353,22019,G,0.7502674307545367,202688,Brandon Knight,26,130:55,676.8,107,740,31,15,3,43,85,0.506,13,38,0.342,8,10,5
354,22019,TOTAL,1.0,202688,Brandon Knight,26,174:30,921.9,204,1089,43,24,3,79,138,0.572,22,51,0.431,24,28,12
355,22019,F,0.22395155519912407,202689,Kemba Walker,56,155:27,826.0,288,1045,35,41,7,119,238,0.5,30,77,0.39,20,27,12
356,22019,C,0.05833257298174676,202689,Kemba Walker,49,40:29,220.3,91,355,17,7,4,39,58,0.672,3,7,0.429,10,11,5
357,22019,G,0.7177158718191292,202689,Kemba Walker,56,498:11,2496.2,456,2491,134,52,10,176,429,0.41,68,196,0.347,36,43,21
358,22019,TOTAL,1.0,202689,Kemba Walker,56,694:07,3542.5,835,3891,186,100,21,334,725,0.461,101,280,0.361,66,81,38
359,22019,F,0.2867985982871185,202692,Alec Burks,66,197:14,1063.2,227,1301,47,22,3,86,168,0.512,23,50,0.46,32,42,12
360,22019,G,0.6627358604878852,202692,Alec Burks,66,455:47,2345.6,423,2339,101,43,10,162,371,0.437,53,163,0.325,46,56,20
361,22019,C,0.050465541224996247,202692,Alec Burks,60,34:42,187.9,60,307,4,7,0,27,47,0.574,0,1,0.0,6,7,3
362,22019,TOTAL,1.0,202692,Alec Burks,66,687:44,3596.7,710,3947,152,72,13,275,586,0.469,76,214,0.355,84,105,35
363,22019,TOTAL,1.0,202693,Markieff Morris,57,461:43,2385.3,549,2668,103,52,8,204,441,0.463,66,184,0.359,75,96,49
364,22019,F,0.647136751519702,202693,Markieff Morris,57,298:48,1529.0,280,1605,48,25,6,102,232,0.44,38,104,0.365,38,48,25
365,22019,G,0.23492571148042798,202693,Markieff Morris,57,108:28,591.3,222,768,47,19,1,84,169,0.497,27,74,0.365,27,33,18
366,22019,C,0.11793753699987004,202693,Markieff Morris,48,54:27,265.0,47,295,8,8,1,18,40,0.45,1,6,0.167,10,15,6
367,22019,TOTAL,1.0,202694,Marcus Morris Sr.,62,770:17,3895.2,784,4306,144,79,23,291,652,0.446,108,271,0.399,94,130,63
368,22019,F,0.5785898975474127,202694,Marcus Morris Sr.,62,445:40,2243.1,387,2341,59,37,15,142,325,0.437,60,139,0.432,43,58,32
369,22019,G,0.3489251674185626,202694,Marcus Morris Sr.,62,268:46,1370.9,307,1528,74,29,5,110,256,0.43,48,129,0.372,39,54,24
370,22019,C,0.07248493503402464,202694,Marcus Morris Sr.,56,55:50,281.2,90,437,11,13,3,39,71,0.549,0,3,0.0,12,18,7
371,22019,TOTAL,1.0,202695,Kawhi Leonard,57,746:50,3794.9,681,3981,137,87,20,278,651,0.427,79,278,0.284,46,66,30
372,22019,C,0.06912565806064312,202695,Kawhi Leonard,52,51:38,268.4,89,392,9,4,4,40,59,0.678,4,5,0.8,5,7,5
373,22019,F,0.48214783852603343,202695,Kawhi Leonard,57,360:05,1830.0,305,1903,55,33,11,127,301,0.422,33,127,0.26,18,28,14
374,22019,G,0.44872650341332343,202695,Kawhi Leonard,57,335:07,1696.5,287,1686,73,50,5,111,291,0.381,42,146,0.288,23,31,11
375,22019,TOTAL,1.0,202696,Nikola Vucevic,62,787:35,4059.6,1306,4514,284,162,37,558,1122,0.497,96,236,0.407,94,121,62
376,22019,F,0.33640463276668775,202696,Nikola Vucevic,61,264:57,1395.3,439,1458,87,59,15,180,331,0.544,37,79,0.468,42,51,26
377,22019,G,0.14636004460931928,202696,Nikola Vucevic,62,115:16,653.5,480,1004,114,50,10,213,472,0.451,33,92,0.359,21,26,13
378,22019,C,0.517235322623993,202696,Nikola Vucevic,56,407:22,2010.8,387,2052,83,53,12,165,319,0.517,26,65,0.4,31,44,23
379,22019,G,0.4630378063129892,202697,Iman Shumpert,13,45:15,226.4,34,224,14,8,1,11,33,0.333,5,14,0.357,7,7,4
380,22019,C,0.052164867584113504,202697,Iman Shumpert,13,5:06,23.6,2,24,2,1,0,1,4,0.25,0,1,0.0,0,0,0
381,22019,F,0.4847973261028973,202697,Iman Shumpert,13,47:23,240.3,35,274,7,7,1,12,26,0.462,2,8,0.25,9,9,4
382,22019,TOTAL,1.0,202697,Iman Shumpert,13,97:44,490.3,71,522,23,16,2,24,63,0.381,7,23,0.304,16,16,8
383,22019,G,0.2965593947162643,202699,Tobias Harris,72,276:51,1547.0,346,1723,80,37,18,130,281,0.463,39,103,0.379,47,62,25
384,22019,TOTAL,1.0,202699,Tobias Harris,72,933:33,4972.3,988,5387,172,93,36,382,785,0.487,99,263,0.376,125,167,77
385,22019,F,0.6382740558509213,202699,Tobias Harris,72,595:52,3082.7,549,3247,83,48,15,211,437,0.483,57,153,0.373,70,92,46
386,22019,C,0.06516654943281429,202699,Tobias Harris,64,60:50,342.6,93,417,9,8,3,41,67,0.612,3,7,0.429,8,13,6
387,22019,TOTAL,1.0,202704,Reggie Jackson,31,296:05,1496.9,340,1606,87,26,5,141,303,0.465,30,106,0.283,28,40,18
388,22019,F,0.25697993830635174,202704,Reggie Jackson,31,76:05,397.1,107,464,20,4,1,46,86,0.535,9,31,0.29,6,8,3
389,22019,C,0.053272690428478146,202704,Reggie Jackson,26,15:46,79.0,16,102,2,2,1,8,16,0.5,0,3,0.0,0,0,0
390,22019,G,0.6897473712651702,202704,Reggie Jackson,31,204:14,1020.8,217,1040,65,20,3,87,201,0.433,21,72,0.292,22,32,15
391,22019,F,0.20588582255381332,202709,Cory Joseph,72,142:32,755.5,244,909,53,28,2,101,195,0.518,20,68,0.294,22,31,15
