,Player,Position,Date,Market Name,Line,Site Less,Site More,Player_Slug,PLAYER_NAME,PLAYER_ID
806,Domantas Sabonis,C,3/6/2024,PTS+REB+AST,42.5,-132,-127,domantas-sabonis,Domantas Sabonis,1627734
807,Domantas Sabonis,C,3/7/2024,Rebounds,14.5,-120,-141,domantas-sabonis,Domantas Sabonis,1627734
808,Domantas Sabonis,C,3/7/2024,Points,20.5,-117,-145,domantas-sabonis,Domantas Sabonis,1627734
809,Domantas Sabonis,C,3/7/2024,PTS+REB+AST,44.5,-130,-129,domantas-sabonis,Domantas Sabonis,1627734
810,Domantas Sabonis,C,3/7/2024,Blocks,0.5,-132,-127,domantas-sabonis,Domantas Sabonis,1627734
811,Domantas Sabonis,C,3/7/2024,Assists,8.5,-148,-114,domantas-sabonis,Domantas Sabonis,1627734
812,Domantas Sabonis,C,3/10/2024,PTS+REB+AST,44.5,-137,-122,domantas-sabonis,Domantas Sabonis,1627734
813,Domantas Sabonis,C,3/10/2024,Rebounds,14.5,-130,-129,domantas-sabonis,Domantas Sabonis,1627734
814,Domantas Sabonis,C,3/10/2024,Points,20.5,-132,-127,domantas-sabonis,Domantas Sabonis,1627734
815,Domantas Sabonis,C,3/10/2024,Assists,8.5,-115,-148,domantas-sabonis,Domantas Sabonis,1627734
816,Domantas Sabonis,C,3/12/2024,Rebounds,14.5,-114,-148,domantas-sabonis,Domantas Sabonis,1627734
817,Domantas Sabonis,C,3/12/2024,PTS+REB+AST,44.5,-130,-129,domantas-sabonis,Domantas Sabonis,1627734
818,Domantas Sabonis,C,3/12/2024,Assists,8.5,-125,-134,domantas-sabonis,Domantas Sabonis,1627734
819,Domantas Sabonis,C,3/12/2024,Points,20.5,-137,-122,domantas-sabonis,Domantas Sabonis,1627734
820,Domantas Sabonis,C,3/13/2024,PTS+REB+AST,41.5,-124,-136,domantas-sabonis,Domantas Sabonis,1627734
821,Domantas Sabonis,C,3/13/2024,Rebounds,13.5,-136,-124,domantas-sabonis,Domantas Sabonis,1627734
822,Domantas Sabonis,C,3/13/2024,Turnovers,2.5,-130,-129,domantas-sabonis,Domantas Sabonis,1627734
823,Domantas Sabonis,C,3/13/2024,Points,19.5,-127,-134,domantas-sabonis,Domantas Sabonis,1627734
824,Domantas Sabonis,C,3/13/2024,Assists,8.5,-145,-115,domantas-sabonis,Domantas Sabonis,1627734
825,Domantas Sabonis,C,3/16/2024,Rebounds,14.5,-141,-120,domantas-sabonis,Domantas Sabonis,1627734
826,Domantas Sabonis,C,3/16/2024,PTS+REB+AST,42.5,-124,-136,domantas-sabonis,Domantas Sabonis,1627734
827,Domantas Sabonis,C,3/16/2024,Points,19.5,-121,-139,domantas-sabonis,Domantas Sabonis,1627734
828,Domantas Sabonis,C,4/2/2024,PTS+REB+AST,42.5,-124,-137,domantas-sabonis,Domantas Sabonis,1627734
829,Domantas Sabonis,C,4/2/2024,Points,19.5,-115,-145,domantas-sabonis,Domantas Sabonis,1627734
830,Domantas Sabonis,C,4/2/2024,Blocks,0.5,-114,-148,domantas-sabonis,Domantas Sabonis,1627734
831,Domantas Sabonis,C,4/2/2024,Rebounds,13.5,-118,-143,domantas-sabonis,Domantas Sabonis,1627734
832,Domantas Sabonis,C,4/2/2024,Assists,8.5,-124,-136,domantas-sabonis,Domantas Sabonis,1627734
833,Ivica Zubac,C,2/25/2024,Rebounds,9.5,-114,-150,ivica-zubac,Ivica Zubac,1627826
834,Ivica Zubac,C,2/25/2024,Points,12.5,-132,-127,ivica-zubac,Ivica Zubac,1627826
835,Ivica Zubac,C,2/25/2024,PTS+REB+AST,23.5,-124,-136,ivica-zubac,Ivica Zubac,1627826
836,Ivica Zubac,C,3/1/2024,PTS+REB+AST,22.5,-120,-141,ivica-zubac,Ivica Zubac,1627826
837,Ivica Zubac,C,3/1/2024,Points,12.5,-148,-114,ivica-zubac,Ivica Zubac,1627826
838,Ivica Zubac,C,3/3/2024,Points,9.5,-120,-141,ivica-zubac,Ivica Zubac,1627826
839,Ivica Zubac,C,3/3/2024,PTS+REB+AST,19.5,-143,-118,ivica-zubac,Ivica Zubac,1627826
840,Ivica Zubac,C,3/6/2024,PTS+REB+AST,19.5,-124,-136,ivica-zubac,Ivica Zubac,1627826
841,Ivica Zubac,C,3/6/2024,Rebounds,8.5,-118,-143,ivica-zubac,Ivica Zubac,1627826
842,Ivica Zubac,C,3/6/2024,Points,9.5,-129,-132,ivica-zubac,Ivica Zubac,1627826
843,Ivica Zubac,C,3/12/2024,PTS+REB+AST,19.5,-124,-137,ivica-zubac,Ivica Zubac,1627826
844,Ivica Zubac,C,3/12/2024,Points,9.5,-114,-148,ivica-zubac,Ivica Zubac,1627826
845,Ivica Zubac,C,3/12/2024,Rebounds,8.5,-132,-129,ivica-zubac,Ivica Zubac,1627826
846,Ivica Zubac,C,3/17/2024,PTS+REB+AST,22.5,-118,-143,ivica-zubac,Ivica Zubac,1627826
847,Ivica Zubac,C,3/17/2024,Rebounds,9.5,-136,-124,ivica-zubac,Ivica Zubac,1627826
848,Ivica Zubac,C,3/17/2024,Points,11.5,-120,-141,ivica-zubac,Ivica Zubac,1627826
849,Ivica Zubac,C,3/17/2024,Assists,1.5,-145,-115,ivica-zubac,Ivica Zubac,1627826
850,Ivica Zubac,C,4/2/2024,Points,10.5,-132,-129,ivica-zubac,Ivica Zubac,1627826
851,Ivica Zubac,C,4/2/2024,PTS+REB+AST,21.5,-136,-124,ivica-zubac,Ivica Zubac,1627826
852,Jonas Valanciunas,C,2/25/2024,PTS+REB+AST,26.5,-137,-122,jonas-valanciunas,Jonas Valanciunas,202685
853,Jonas Valanciunas,C,2/25/2024,Points,13.5,-122,-137,jonas-valanciunas,Jonas Valanciunas,202685
854,Jonas Valanciunas,C,2/25/2024,Turnovers,1.5,-134,-125,jonas-valanciunas,Jonas Valanciunas,202685
855,Jonas Valanciunas,C,2/27/2024,Rebounds,9.5,-141,-120,jonas-valanciunas,Jonas Valanciunas,202685
856,Jonas Valanciunas,C,2/27/2024,Points,12.5,-134,-125,jonas-valanciunas,Jonas Valanciunas,202685
857,Jonas Valanciunas,C,2/27/2024,PTS+REB+AST,24.5,-137,-122,jonas-valanciunas,Jonas Valanciunas,202685
858,Jonas Valanciunas,C,3/1/2024,Rebounds,7.5,-117,-145,jonas-valanciunas,Jonas Valanciunas,202685
859,Jonas Valanciunas,C,3/1/2024,PTS+REB+AST,20.5,-141,-120,jonas-valanciunas,Jonas Valanciunas,202685
860,Jonas Valanciunas,C,3/1/2024,Points,10.5,-143,-118,jonas-valanciunas,Jonas Valanciunas,202685
861,Jonas Valanciunas,C,3/5/2024,PTS+REB+AST,23.5,-134,-125,jonas-valanciunas,Jonas Valanciunas,202685
862,Jonas Valanciunas,C,3/5/2024,Rebounds,9.5,-139,-122,jonas-valanciunas,Jonas Valanciunas,202685
863,Jonas Valanciunas,C,3/5/2024,Assists,1.5,-112,-152,jonas-valanciunas,Jonas Valanciunas,202685
864,Jonas Valanciunas,C,3/5/2024,Points,11.5,-113,-150,jonas-valanciunas,Jonas Valanciunas,202685
865,Jonas Valanciunas,C,3/8/2024,PTS+REB+AST,22.5,-136,-124,jonas-valanciunas,Jonas Valanciunas,202685
866,Jonas Valanciunas,C,3/8/2024,Points,11.5,-143,-118,jonas-valanciunas,Jonas Valanciunas,202685
867,Jonas Valanciunas,C,3/8/2024,Assists,1.5,-121,-139,jonas-valanciunas,Jonas Valanciunas,202685
868,Jonas Valanciunas,C,3/10/2024,Rebounds,8.5,-113,-150,jonas-valanciunas,Jonas Valanciunas,202685
869,Jonas Valanciunas,C,3/10/2024,Blocks,0.5,-114,-148,jonas-valanciunas,Jonas Valanciunas,202685
870,Jonas Valanciunas,C,3/10/2024,PTS+REB+AST,20.5,-121,-139,jonas-valanciunas,Jonas Valanciunas,202685
871,Jonas Valanciunas,C,3/10/2024,Points,10.5,-139,-121,jonas-valanciunas,Jonas Valanciunas,202685
872,Jonas Valanciunas,C,3/10/2024,Assists,1.5,-148,-115,jonas-valanciunas,Jonas Valanciunas,202685
873,Jonas Valanciunas,C,3/13/2024,PTS+REB+AST,21.5,-136,-124,jonas-valanciunas,Jonas Valanciunas,202685
874,Jonas Valanciunas,C,3/13/2024,Points,10.5,-139,-121,jonas-valanciunas,Jonas Valanciunas,202685
875,Jonas Valanciunas,C,3/13/2024,Assists,1.5,-150,-113,jonas-valanciunas,Jonas Valanciunas,202685
876,Jonas Valanciunas,C,3/16/2024,Points,9.5,-139,-121,jonas-valanciunas,Jonas Valanciunas,202685
877,Jonas Valanciunas,C,3/16/2024,PTS+REB+AST,18.5,-122,-137,jonas-valanciunas,Jonas Valanciunas,202685
878,Jonas Valanciunas,C,3/30/2024,PTS+REB+AST,17.5,-127,-132,jonas-valanciunas,Jonas Valanciunas,202685
879,Jonas Valanciunas,C,3/30/2024,Points,9.5,-139,-121,jonas-valanciunas,Jonas Valanciunas,202685
880,Jonas Valanciunas,C,3/30/2024,Blocks,0.5,-150,-114,jonas-valanciunas,Jonas Valanciunas,202685
881,Jonas Valanciunas,C,4/3/2024,Points,10.5,-152,-112,jonas-valanciunas,Jonas Valanciunas,202685
882,Jonas Valanciunas,C,4/3/2024,PTS+REB+AST,19.5,-136,-124,jonas-valanciunas,Jonas Valanciunas,202685
883,Jonas Valanciunas,C,4/3/2024,Assists,1.5,-148,-115,jonas-valanciunas,Jonas Valanciunas,202685
884,Jonas Valanciunas,C,4/3/2024,Rebounds,7.5,-124,-136,jonas-valanciunas,Jonas Valanciunas,202685
885,Grant Williams,F,2/25/2024,Points,12.5,-130,-130,grant-williams,Grant Williams,1629684
886,Grant Williams,F,2/25/2024,PTS+REB+AST,18.5,-129,-130,grant-williams,Grant Williams,1629684
887,Grant Williams,F,2/25/2024,Turnovers,1.5,-143,-117,grant-williams,Grant Williams,1629684
888,Grant Williams,F,2/25/2024,Assists,1.5,-125,-136,grant-williams,Grant Williams,1629684
889,Grant Williams,F,2/25/2024,Steals,0.5,-112,-152,grant-williams,Grant Williams,1629684
890,Grant Williams,F,2/27/2024,Steals,0.5,-137,-122,grant-williams,Grant Williams,1629684
891,Grant Williams,F,2/27/2024,Points,9.5,-122,-137,grant-williams,Grant Williams,1629684
892,Grant Williams,F,2/27/2024,Assists,1.5,-130,-129,grant-williams,Grant Williams,1629684
893,Grant Williams,F,2/27/2024,PTS+REB+AST,15.5,-134,-127,grant-williams,Grant Williams,1629684
894,Grant Williams,F,3/9/2024,PTS+REB+AST,20.5,-143,-118,grant-williams,Grant Williams,1629684
895,Grant Williams,F,3/9/2024,Points,11.5,-134,-127,grant-williams,Grant Williams,1629684
896,Grant Williams,F,3/9/2024,Turnovers,1.5,-129,-130,grant-williams,Grant Williams,1629684
897,Grant Williams,F,3/11/2024,PTS+REB+AST,20.5,-122,-137,grant-williams,Grant Williams,1629684
898,Grant Williams,F,3/11/2024,3PT Made,1.5,-121,-139,grant-williams,Grant Williams,1629684
899,Grant Williams,F,3/11/2024,Turnovers,1.5,-124,-136,grant-williams,Grant Williams,1629684
900,Grant Williams,F,3/11/2024,Assists,2.5,-129,-130,grant-williams,Grant Williams,1629684
901,Grant Williams,F,3/11/2024,Points,12.5,-115,-148,grant-williams,Grant Williams,1629684
902,Grant Williams,F,3/11/2024,Blocks,0.5,-118,-143,grant-williams,Grant Williams,1629684
903,Grant Williams,F,4/3/2024,PTS+REB+AST,27.5,-124,-136,grant-williams,Grant Williams,1629684
904,Grant Williams,F,4/3/2024,Points,16.5,-129,-132,grant-williams,Grant Williams,1629684
905,Grant Williams,F,4/3/2024,Rebounds,6.5,-114,-148,grant-williams,Grant Williams,1629684
906,Grant Williams,F,4/3/2024,Blocks,0.5,-122,-137,grant-williams,Grant Williams,1629684
907,Lauri Markkanen,F,2/25/2024,PTS+REB+AST,34.5,-121,-139,lauri-markkanen,Lauri Markkanen,1628374
908,Lauri Markkanen,F,2/25/2024,Rebounds,8.5,-114,-148,lauri-markkanen,Lauri Markkanen,1628374
909,Lauri Markkanen,F,2/25/2024,Points,23.5,-121,-139,lauri-markkanen,Lauri Markkanen,1628374
910,Lauri Markkanen,F,2/25/2024,Turnovers,1.5,-130,-129,lauri-markkanen,Lauri Markkanen,1628374
911,Lauri Markkanen,F,2/27/2024,Points,23.5,-134,-125,lauri-markkanen,Lauri Markkanen,1628374
912,Lauri Markkanen,F,2/27/2024,Rebounds,8.5,-115,-148,lauri-markkanen,Lauri Markkanen,1628374
913,Lauri Markkanen,F,2/27/2024,PTS+REB+AST,34.5,-132,-127,lauri-markkanen,Lauri Markkanen,1628374
914,Lauri Markkanen,F,2/27/2024,Turnovers,1.5,-152,-112,lauri-markkanen,Lauri Markkanen,1628374
915,Lauri Markkanen,F,2/27/2024,Points,23.5,-134,-125,lauri-markkanen,Lauri Markkanen,1628374
916,Lauri Markkanen,F,2/27/2024,Rebounds,8.5,-118,-143,lauri-markkanen,Lauri Markkanen,1628374
917,Lauri Markkanen,F,2/27/2024,PTS+REB+AST,34.5,-136,-125,lauri-markkanen,Lauri Markkanen,1628374
918,Lauri Markkanen,F,2/27/2024,Turnovers,1.5,-150,-114,lauri-markkanen,Lauri Markkanen,1628374
919,Lauri Markkanen,F,2/29/2024,Points,21.5,-141,-120,lauri-markkanen,Lauri Markkanen,1628374
920,Lauri Markkanen,F,2/29/2024,PTS+REB+AST,31.5,-129,-130,lauri-markkanen,Lauri Markkanen,1628374
921,Lauri Markkanen,F,2/29/2024,3PT Made,2.5,-113,-150,lauri-markkanen,Lauri Markkanen,1628374
922,Lauri Markkanen,F,2/29/2024,Rebounds,8.5,-148,-114,lauri-markkanen,Lauri Markkanen,1628374
923,Lauri Markkanen,F,3/2/2024,Points,21.5,-134,-127,lauri-markkanen,Lauri Markkanen,1628374
924,Lauri Markkanen,F,3/2/2024,PTS+REB+AST,32.5,-136,-124,lauri-markkanen,Lauri Markkanen,1628374
925,Lauri Markkanen,F,3/2/2024,Turnovers,1.5,-117,-145,lauri-markkanen,Lauri Markkanen,1628374
926,Lauri Markkanen,F,3/2/2024,Rebounds,8.5,-117,-143,lauri-markkanen,Lauri Markkanen,1628374
927,James Harden,G,2/25/2024,Rebounds,5.5,-114,-148,james-harden,James Harden,201935
928,James Harden,G,2/25/2024,Turnovers,2.5,-115,-148,james-harden,James Harden,201935
929,James Harden,G,2/25/2024,Points,18.5,-121,-139,james-harden,James Harden,201935
930,James Harden,G,2/25/2024,PTS+REB+AST,32.5,-121,-139,james-harden,James Harden,201935
931,James Harden,G,3/3/2024,PTS+REB+AST,29.5,-129,-132,james-harden,James Harden,201935
932,James Harden,G,3/3/2024,Points,16.5,-130,-129,james-harden,James Harden,201935
933,James Harden,G,3/3/2024,Blocks,0.5,-127,-134,james-harden,James Harden,201935
934,James Harden,G,3/3/2024,3PT Made,2.5,-124,-136,james-harden,James Harden,201935
935,James Harden,G,3/4/2024,Points,16.5,-137,-122,james-harden,James Harden,201935
936,James Harden,G,3/4/2024,PTS+REB+AST,30.5,-137,-124,james-harden,James Harden,201935
937,James Harden,G,3/4/2024,Rebounds,5.5,-148,-114,james-harden,James Harden,201935
938,James Harden,G,3/4/2024,3PT Made,2.5,-120,-141,james-harden,James Harden,201935
939,James Harden,G,3/6/2024,PTS+REB+AST,31.5,-125,-136,james-harden,James Harden,201935
940,James Harden,G,3/6/2024,Turnovers,2.5,-122,-137,james-harden,James Harden,201935
941,James Harden,G,3/6/2024,Points,17.5,-120,-141,james-harden,James Harden,201935
942,James Harden,G,3/6/2024,Rebounds,5.5,-122,-137,james-harden,James Harden,201935
943,James Harden,G,3/9/2024,PTS+REB+AST,32.5,-127,-132,james-harden,James Harden,201935
944,James Harden,G,3/9/2024,Points,18.5,-115,-148,james-harden,James Harden,201935
945,James Harden,G,3/15/2024,PTS+REB+AST,27.5,-125,-136,james-harden,James Harden,201935
946,James Harden,G,3/15/2024,Rebounds,4.5,-130,-130,james-harden,James Harden,201935
947,James Harden,G,3/15/2024,Points,14.5,-127,-132,james-harden,James Harden,201935
948,James Harden,G,3/15/2024,3PT Made,2.5,-145,-115,james-harden,James Harden,201935
949,James Harden,G,3/15/2024,Blocks,0.5,-122,-137,james-harden,James Harden,201935
950,James Harden,G,3/17/2024,Turnovers,2.5,-112,-152,james-harden,James Harden,201935
951,James Harden,G,3/17/2024,PTS+REB+AST,29.5,-132,-127,james-harden,James Harden,201935
952,James Harden,G,3/17/2024,Points,15.5,-121,-139,james-harden,James Harden,201935
953,James Harden,G,3/17/2024,3PT Made,2.5,-125,-136,james-harden,James Harden,201935
954,James Harden,G,4/2/2024,Points,18.5,-124,-136,james-harden,James Harden,201935
955,James Harden,G,4/2/2024,PTS+REB+AST,33.5,-129,-130,james-harden,James Harden,201935
956,Jamal Murray,G,2/25/2024,Points,20.5,-112,-152,jamal-murray,Jamal Murray,1627750
957,Jamal Murray,G,2/25/2024,Rebounds,3.5,-115,-145,jamal-murray,Jamal Murray,1627750
958,Jamal Murray,G,2/25/2024,PTS+REB+AST,31.5,-120,-141,jamal-murray,Jamal Murray,1627750
959,Jamal Murray,G,3/2/2024,PTS+REB+AST,32.5,-132,-129,jamal-murray,Jamal Murray,1627750
960,Jamal Murray,G,3/2/2024,Points,21.5,-121,-139,jamal-murray,Jamal Murray,1627750
961,Jamal Murray,G,3/2/2024,Assists,6.5,-130,-129,jamal-murray,Jamal Murray,1627750
962,Jamal Murray,G,3/2/2024,3PT Made,2.5,-136,-124,jamal-murray,Jamal Murray,1627750
963,Jamal Murray,G,3/5/2024,PTS+REB+AST,31.5,-121,-139,jamal-murray,Jamal Murray,1627750
964,Jamal Murray,G,3/5/2024,Points,20.5,-118,-143,jamal-murray,Jamal Murray,1627750
965,Jamal Murray,G,3/5/2024,Assists,6.5,-127,-134,jamal-murray,Jamal Murray,1627750
966,Jamal Murray,G,3/5/2024,3PT Made,2.5,-141,-120,jamal-murray,Jamal Murray,1627750
967,Jamal Murray,G,3/7/2024,Points,21.5,-112,-152,jamal-murray,Jamal Murray,1627750
968,Jamal Murray,G,3/7/2024,Assists,6.5,-122,-137,jamal-murray,Jamal Murray,1627750
969,Jamal Murray,G,3/7/2024,PTS+REB+AST,33.5,-134,-127,jamal-murray,Jamal Murray,1627750
970,Jamal Murray,G,3/9/2024,Points,22.5,-125,-136,jamal-murray,Jamal Murray,1627750
971,Jamal Murray,G,3/9/2024,PTS+REB+AST,34.5,-136,-124,jamal-murray,Jamal Murray,1627750
972,Jamal Murray,G,3/13/2024,Turnovers,2.5,-141,-120,jamal-murray,Jamal Murray,1627750
973,Jamal Murray,G,3/13/2024,Rebounds,4.5,-134,-125,jamal-murray,Jamal Murray,1627750
974,Jamal Murray,G,3/13/2024,PTS+REB+AST,34.5,-139,-121,jamal-murray,Jamal Murray,1627750
975,Jamal Murray,G,3/13/2024,Points,22.5,-137,-122,jamal-murray,Jamal Murray,1627750
976,Jamal Murray,G,3/15/2024,Points,21.5,-127,-132,jamal-murray,Jamal Murray,1627750
977,Jamal Murray,G,3/15/2024,PTS+REB+AST,33.5,-137,-122,jamal-murray,Jamal Murray,1627750
978,Jamal Murray,G,3/17/2024,Points,21.5,-122,-139,jamal-murray,Jamal Murray,1627750
979,Jamal Murray,G,3/17/2024,PTS+REB+AST,33.5,-137,-122,jamal-murray,Jamal Murray,1627750
980,Jamal Murray,G,3/19/2024,PTS+REB+AST,32.5,-134,-125,jamal-murray,Jamal Murray,1627750
981,Jamal Murray,G,3/19/2024,Points,20.5,-124,-137,jamal-murray,Jamal Murray,1627750
982,Amen Thompson,G,2/25/2024,PTS+REB+AST,21.5,-134,-125,amen-thompson,Amen Thompson,1641708
983,Amen Thompson,G,2/25/2024,Blocks,0.5,-121,-139,amen-thompson,Amen Thompson,1641708
984,Amen Thompson,G,2/25/2024,Points,11.5,-145,-115,amen-thompson,Amen Thompson,1641708
985,Amen Thompson,G,2/27/2024,PTS+REB+AST,18.5,-143,-117,amen-thompson,Amen Thompson,1641708
986,Amen Thompson,G,2/27/2024,Turnovers,1.5,-148,-114,amen-thompson,Amen Thompson,1641708
987,Amen Thompson,G,2/27/2024,Points,9.5,-152,-112,amen-thompson,Amen Thompson,1641708
988,Amen Thompson,G,3/2/2024,Points,5.5,-112,-152,amen-thompson,Amen Thompson,1641708
989,Amen Thompson,G,3/2/2024,PTS+REB+AST,12.5,-141,-120,amen-thompson,Amen Thompson,1641708
990,Amen Thompson,G,3/2/2024,Blocks,0.5,-148,-114,amen-thompson,Amen Thompson,1641708
991,Amen Thompson,G,3/10/2024,Points,6.5,-124,-136,amen-thompson,Amen Thompson,1641708
992,Amen Thompson,G,3/10/2024,PTS+REB+AST,14.5,-145,-115,amen-thompson,Amen Thompson,1641708
993,Amen Thompson,G,3/14/2024,PTS+REB+AST,22.5,-118,-143,amen-thompson,Amen Thompson,1641708
994,Amen Thompson,G,3/14/2024,Turnovers,1.5,-150,-114,amen-thompson,Amen Thompson,1641708
995,Amen Thompson,G,3/14/2024,Points,11.5,-125,-134,amen-thompson,Amen Thompson,1641708
996,Amen Thompson,G,3/19/2024,Rebounds,8.5,-129,-132,amen-thompson,Amen Thompson,1641708
997,Amen Thompson,G,3/19/2024,Turnovers,1.5,-148,-114,amen-thompson,Amen Thompson,1641708
998,Amen Thompson,G,3/19/2024,PTS+REB+AST,25.5,-125,-136,amen-thompson,Amen Thompson,1641708
999,Amen Thompson,G,3/19/2024,Points,13.5,-124,-136,amen-thompson,Amen Thompson,1641708
1000,Amen Thompson,G,3/19/2024,Blocks,0.5,-124,-136,amen-thompson,Amen Thompson,1641708
1001,Amen Thompson,G,4/2/2024,Assists,2.5,-114,-148,amen-thompson,Amen Thompson,1641708
1002,Amen Thompson,G,4/2/2024,PTS+REB+AST,24.5,-134,-125,amen-thompson,Amen Thompson,1641708
1003,Amen Thompson,G,4/2/2024,Turnovers,1.5,-137,-124,amen-thompson,Amen Thompson,1641708
1004,Amen Thompson,G,4/2/2024,Points,12.5,-130,-129,amen-thompson,Amen Thompson,1641708
1005,Amen Thompson,G,4/2/2024,Rebounds,8.5,-120,-141,amen-thompson,Amen Thompson,1641708
1006,Jeff Green,F,2/25/2024,PTS+REB+AST,6.5,-120,-141,jeff-green,Jeff Green,201145
1007,Jeff Green,F,2/25/2024,Assists,0.5,-127,-132,jeff-green,Jeff Green,201145
1008,Jeff Green,F,2/27/2024,PTS+REB+AST,7.5,-145,-117,jeff-green,Jeff Green,201145
1009,Jeff Green,F,2/27/2024,Assists,0.5,-115,-145,jeff-green,Jeff Green,201145
1010,Jeff Green,F,2/27/2024,Points,4.5,-136,-125,jeff-green,Jeff Green,201145
1011,Jeff Green,F,2/27/2024,Turnovers,0.5,-152,-112,jeff-green,Jeff Green,201145
1012,Jeff Green,F,3/2/2024,PTS+REB+AST,6.5,-115,-145,jeff-green,Jeff Green,201145
1013,Julian Champagnie,F,2/25/2024,PTS+REB+AST,10.5,-118,-141,julian-champagnie,Julian Champagnie,1630577
1014,Julian Champagnie,F,2/25/2024,Steals,0.5,-112,-152,julian-champagnie,Julian Champagnie,1630577
1015,Julian Champagnie,F,2/25/2024,Points,6.5,-145,-115,julian-champagnie,Julian Champagnie,1630577
1016,Julian Champagnie,F,2/27/2024,PTS+REB+AST,9.5,-113,-150,julian-champagnie,Julian Champagnie,1630577
1017,Julian Champagnie,F,2/27/2024,Points,5.5,-134,-127,julian-champagnie,Julian Champagnie,1630577
1018,Julian Champagnie,F,2/27/2024,Steals,0.5,-139,-121,julian-champagnie,Julian Champagnie,1630577
1019,Julian Champagnie,F,2/27/2024,PTS+REB+AST,10.5,-145,-115,julian-champagnie,Julian Champagnie,1630577
1020,Julian Champagnie,F,2/27/2024,Points,5.5,-129,-132,julian-champagnie,Julian Champagnie,1630577
1021,Julian Champagnie,F,2/27/2024,Steals,0.5,-121,-139,julian-champagnie,Julian Champagnie,1630577
1022,Julian Champagnie,F,2/29/2024,PTS+REB+AST,10.5,-125,-134,julian-champagnie,Julian Champagnie,1630577
1023,Julian Champagnie,F,2/29/2024,Turnovers,0.5,-139,-121,julian-champagnie,Julian Champagnie,1630577
1024,Julian Champagnie,F,3/9/2024,Points,5.5,-117,-143,julian-champagnie,Julian Champagnie,1630577
1025,Julian Champagnie,F,3/9/2024,Turnovers,0.5,-141,-120,julian-champagnie,Julian Champagnie,1630577
1026,Julian Champagnie,F,3/9/2024,PTS+REB+AST,10.5,-134,-127,julian-champagnie,Julian Champagnie,1630577
1027,Julian Champagnie,F,3/9/2024,Steals,0.5,-134,-127,julian-champagnie,Julian Champagnie,1630577
1028,Julian Champagnie,F,3/11/2024,Points,5.5,-122,-137,julian-champagnie,Julian Champagnie,1630577
1029,Julian Champagnie,F,3/11/2024,PTS+REB+AST,10.5,-139,-121,julian-champagnie,Julian Champagnie,1630577
1030,Julian Champagnie,F,3/17/2024,PTS+REB+AST,12.5,-136,-124,julian-champagnie,Julian Champagnie,1630577
1031,Julian Champagnie,F,3/17/2024,Rebounds,3.5,-145,-117,julian-champagnie,Julian Champagnie,1630577
1032,Julian Champagnie,F,3/17/2024,Points,7.5,-139,-122,julian-champagnie,Julian Champagnie,1630577
1033,Julian Champagnie,F,3/17/2024,Steals,0.5,-122,-137,julian-champagnie,Julian Champagnie,1630577
1034,Julian Champagnie,F,3/17/2024,3PT Made,1.5,-134,-127,julian-champagnie,Julian Champagnie,1630577
1035,Julian Champagnie,F,3/19/2024,PTS+REB+AST,10.5,-136,-125,julian-champagnie,Julian Champagnie,1630577
1036,Julian Champagnie,F,3/19/2024,Steals,0.5,-145,-117,julian-champagnie,Julian Champagnie,1630577
1037,Julian Champagnie,F,4/2/2024,PTS+REB+AST,15.5,-134,-125,julian-champagnie,Julian Champagnie,1630577
1038,Julian Champagnie,F,4/2/2024,Points,9.5,-127,-134,julian-champagnie,Julian Champagnie,1630577
1039,Julian Champagnie,F,4/2/2024,Assists,1.5,-137,-122,julian-champagnie,Julian Champagnie,1630577
1040,Aaron Wiggins,F,2/25/2024,Points,5.5,-137,-122,aaron-wiggins,Aaron Wiggins,1630598
1041,Aaron Wiggins,F,2/25/2024,PTS+REB+AST,9.5,-145,-117,aaron-wiggins,Aaron Wiggins,1630598
1042,Aaron Wiggins,F,2/25/2024,Turnovers,0.5,-132,-129,aaron-wiggins,Aaron Wiggins,1630598
1043,Aaron Wiggins,F,2/25/2024,Rebounds,2.5,-148,-115,aaron-wiggins,Aaron Wiggins,1630598
1044,Aaron Wiggins,F,2/27/2024,3PT Made,0.5,-129,-132,aaron-wiggins,Aaron Wiggins,1630598
1045,Aaron Wiggins,F,2/27/2024,Points,5.5,-122,-139,aaron-wiggins,Aaron Wiggins,1630598
